Prefecture_name,Prefecture_code,Date,Infections
香川県,37,2021/4/19,4
愛媛県,38,2021/4/19,15
高知県,39,2021/4/19,2
福岡県,40,2021/4/19,118
佐賀県,41,2021/4/19,15
長崎県,42,2021/4/19,10
熊本県,43,2021/4/19,44
大分県,44,2021/4/19,1
宮崎県,45,2021/4/19,1
鹿児島県,46,2021/4/19,6
沖縄県,47,2021/4/19,32
北海道,1,2021/4/2,57
青森県,2,2021/4/2,19
岩手県,3,2021/4/2,27
宮城県,4,2021/4/2,116
秋田県,5,2021/4/2,3
山形県,6,2021/4/2,23
福島県,7,2021/4/2,34
茨城県,8,2021/4/2,35
栃木県,9,2021/4/2,32
群馬県,10,2021/4/2,34
埼玉県,11,2021/4/2,163
千葉県,12,2021/4/2,105
東京都,13,2021/4/2,437
神奈川県,14,2021/4/2,133
新潟県,15,2021/4/2,30
富山県,16,2021/4/2,3
石川県,17,2021/4/2,14
福井県,18,2021/4/2,2
山梨県,19,2021/4/2,3
長野県,20,2021/4/2,27
岐阜県,21,2021/4/2,15
静岡県,22,2021/4/2,30
愛知県,23,2021/4/2,145
三重県,24,2021/4/2,26
滋賀県,25,2021/4/2,30
京都府,26,2021/4/2,68
大阪府,27,2021/4/2,614
兵庫県,28,2021/4/2,174
奈良県,29,2021/4/2,52
和歌山県,30,2021/4/2,15
鳥取県,31,2021/4/2,6
島根県,32,2021/4/2,0
岡山県,33,2021/4/2,18
広島県,34,2021/4/2,9
山口県,35,2021/4/2,6
徳島県,36,2021/4/2,16
香川県,37,2021/4/2,23
愛媛県,38,2021/4/2,28
高知県,39,2021/4/2,0
福岡県,40,2021/4/2,39
佐賀県,41,2021/4/2,8
長崎県,42,2021/4/2,5
熊本県,43,2021/4/2,6
大分県,44,2021/4/2,1
宮崎県,45,2021/4/2,1
鹿児島県,46,2021/4/2,7
沖縄県,47,2021/4/2,103
北海道,1,2021/4/20,106
青森県,2,2021/4/20,16
岩手県,3,2021/4/20,5
宮城県,4,2021/4/20,54
秋田県,5,2021/4/20,13
山形県,6,2021/4/20,12
福島県,7,2021/4/20,27
茨城県,8,2021/4/20,33
栃木県,9,2021/4/20,23
群馬県,10,2021/4/20,32
埼玉県,11,2021/4/20,207
千葉県,12,2021/4/20,106
東京都,13,2021/4/20,710
神奈川県,14,2021/4/20,157
新潟県,15,2021/4/20,34
富山県,16,2021/4/20,11
石川県,17,2021/4/20,23
福井県,18,2021/4/20,12
山梨県,19,2021/4/20,17
長野県,20,2021/4/20,20
岐阜県,21,2021/4/20,36
静岡県,22,2021/4/20,22
愛知県,23,2021/4/20,190
三重県,24,2021/4/20,37
滋賀県,25,2021/4/20,44
京都府,26,2021/4/20,120
大阪府,27,2021/4/20,1153
兵庫県,28,2021/4/20,427
奈良県,29,2021/4/20,80
和歌山県,30,2021/4/20,55
鳥取県,31,2021/4/20,7
島根県,32,2021/4/20,1
岡山県,33,2021/4/20,38
広島県,34,2021/4/20,27
山口県,35,2021/4/20,23
徳島県,36,2021/4/20,25
香川県,37,2021/4/20,19
愛媛県,38,2021/4/20,28
高知県,39,2021/4/20,5
福岡県,40,2021/4/20,151
佐賀県,41,2021/4/20,38
長崎県,42,2021/4/20,13
熊本県,43,2021/4/20,33
大分県,44,2021/4/20,6
宮崎県,45,2021/4/20,3
鹿児島県,46,2021/4/20,13
沖縄県,47,2021/4/20,115
北海道,1,2021/4/21,124
青森県,2,2021/4/21,40
岩手県,3,2021/4/21,8
宮城県,4,2021/4/21,74
秋田県,5,2021/4/21,5
山形県,6,2021/4/21,20
福島県,7,2021/4/21,27
茨城県,8,2021/4/21,62
栃木県,9,2021/4/21,25
群馬県,10,2021/4/21,40
埼玉県,11,2021/4/21,227
千葉県,12,2021/4/21,112
東京都,13,2021/4/21,842
神奈川県,14,2021/4/21,252
新潟県,15,2021/4/21,48
富山県,16,2021/4/21,21
石川県,17,2021/4/21,33
福井県,18,2021/4/21,26
山梨県,19,2021/4/21,7
長野県,20,2021/4/21,35
岐阜県,21,2021/4/21,35
静岡県,22,2021/4/21,24
愛知県,23,2021/4/21,312
三重県,24,2021/4/21,57
滋賀県,25,2021/4/21,46
京都府,26,2021/4/21,128
大阪府,27,2021/4/21,1242
兵庫県,28,2021/4/21,563
奈良県,29,2021/4/21,112
和歌山県,30,2021/4/21,36
鳥取県,31,2021/4/21,1
島根県,32,2021/4/21,12
岡山県,33,2021/4/21,58
広島県,34,2021/4/21,36
山口県,35,2021/4/21,24
徳島県,36,2021/4/21,36
香川県,37,2021/4/21,18
愛媛県,38,2021/4/21,53
高知県,39,2021/4/21,3
福岡県,40,2021/4/21,244
佐賀県,41,2021/4/21,30
長崎県,42,2021/4/21,15
熊本県,43,2021/4/21,27
大分県,44,2021/4/21,30
宮崎県,45,2021/4/21,12
鹿児島県,46,2021/4/21,2
沖縄県,47,2021/4/21,95
北海道,1,2021/4/22,153
青森県,2,2021/4/22,32
岩手県,3,2021/4/22,8
宮城県,4,2021/4/22,78
秋田県,5,2021/4/22,4
山形県,6,2021/4/22,9
福島県,7,2021/4/22,33
茨城県,8,2021/4/22,87
栃木県,9,2021/4/22,22
群馬県,10,2021/4/22,36
埼玉県,11,2021/4/22,233
千葉県,12,2021/4/22,141
東京都,13,2021/4/22,860
神奈川県,14,2021/4/22,318
新潟県,15,2021/4/22,31
富山県,16,2021/4/22,16
石川県,17,2021/4/22,31
福井県,18,2021/4/22,38
山梨県,19,2021/4/22,12
長野県,20,2021/4/22,55
岐阜県,21,2021/4/22,43
静岡県,22,2021/4/22,23
愛知県,23,2021/4/22,294
三重県,24,2021/4/22,68
滋賀県,25,2021/4/22,41
京都府,26,2021/4/22,148
大阪府,27,2021/4/22,1167
兵庫県,28,2021/4/22,547
奈良県,29,2021/4/22,125
和歌山県,30,2021/4/22,45
鳥取県,31,2021/4/22,1
島根県,32,2021/4/22,10
岡山県,33,2021/4/22,45
広島県,34,2021/4/22,42
山口県,35,2021/4/22,23
徳島県,36,2021/4/22,34
香川県,37,2021/4/22,22
愛媛県,38,2021/4/22,29
高知県,39,2021/4/22,3
福岡県,40,2021/4/22,268
佐賀県,41,2021/4/22,32
長崎県,42,2021/4/22,45
熊本県,43,2021/4/22,40
大分県,44,2021/4/22,42
宮崎県,45,2021/4/22,12
鹿児島県,46,2021/4/22,7
沖縄県,47,2021/4/22,120
北海道,1,2021/4/23,158
青森県,2,2021/4/23,27
岩手県,3,2021/4/23,9
宮城県,4,2021/4/23,25
秋田県,5,2021/4/23,3
山形県,6,2021/4/23,21
福島県,7,2021/4/23,54
茨城県,8,2021/4/23,63
栃木県,9,2021/4/23,23
群馬県,10,2021/4/23,35
埼玉県,11,2021/4/23,207
千葉県,12,2021/4/23,139
東京都,13,2021/4/23,758
神奈川県,14,2021/4/23,226
新潟県,15,2021/4/23,44
富山県,16,2021/4/23,27
石川県,17,2021/4/23,30
福井県,18,2021/4/23,14
山梨県,19,2021/4/23,4
長野県,20,2021/4/23,40
岐阜県,21,2021/4/23,41
静岡県,22,2021/4/23,28
愛知県,23,2021/4/23,284
三重県,24,2021/4/23,67
滋賀県,25,2021/4/23,68
京都府,26,2021/4/23,129
大阪府,27,2021/4/23,1162
兵庫県,28,2021/4/23,567
奈良県,29,2021/4/23,91
和歌山県,30,2021/4/23,36
鳥取県,31,2021/4/23,0
島根県,32,2021/4/23,4
岡山県,33,2021/4/23,62
広島県,34,2021/4/23,47
山口県,35,2021/4/23,34
徳島県,36,2021/4/23,34
香川県,37,2021/4/23,13
愛媛県,38,2021/4/23,52
高知県,39,2021/4/23,5
福岡県,40,2021/4/23,239
佐賀県,41,2021/4/23,25
長崎県,42,2021/4/23,35
熊本県,43,2021/4/23,37
大分県,44,2021/4/23,45
宮崎県,45,2021/4/23,9
鹿児島県,46,2021/4/23,11
沖縄県,47,2021/4/23,85
北海道,1,2021/4/24,160
青森県,2,2021/4/24,27
岩手県,3,2021/4/24,27
宮城県,4,2021/4/24,36
秋田県,5,2021/4/24,11
山形県,6,2021/4/24,12
福島県,7,2021/4/24,33
茨城県,8,2021/4/24,82
栃木県,9,2021/4/24,26
群馬県,10,2021/4/24,49
埼玉県,11,2021/4/24,229
千葉県,12,2021/4/24,147
東京都,13,2021/4/24,875
神奈川県,14,2021/4/24,216
新潟県,15,2021/4/24,37
富山県,16,2021/4/24,15
石川県,17,2021/4/24,37
福井県,18,2021/4/24,12
山梨県,19,2021/4/24,14
長野県,20,2021/4/24,40
岐阜県,21,2021/4/24,57
静岡県,22,2021/4/24,27
愛知県,23,2021/4/24,339
三重県,24,2021/4/24,72
滋賀県,25,2021/4/24,67
京都府,26,2021/4/24,174
大阪府,27,2021/4/24,1097
兵庫県,28,2021/4/24,635
奈良県,29,2021/4/24,104
和歌山県,30,2021/4/24,31
鳥取県,31,2021/4/24,4
島根県,32,2021/4/24,5
岡山県,33,2021/4/24,89
広島県,34,2021/4/24,49
山口県,35,2021/4/24,23
徳島県,36,2021/4/24,47
香川県,37,2021/4/24,9
愛媛県,38,2021/4/24,32
高知県,39,2021/4/24,2
福岡県,40,2021/4/24,321
佐賀県,41,2021/4/24,23
長崎県,42,2021/4/24,36
熊本県,43,2021/4/24,38
大分県,44,2021/4/24,76
宮崎県,45,2021/4/24,35
鹿児島県,46,2021/4/24,7
沖縄県,47,2021/4/24,117
北海道,1,2021/4/25,110
青森県,2,2021/4/25,20
岩手県,3,2021/4/25,10
宮城県,4,2021/4/25,31
秋田県,5,2021/4/25,1
山形県,6,2021/4/25,18
福島県,7,2021/4/25,17
茨城県,8,2021/4/25,76
栃木県,9,2021/4/25,28
群馬県,10,2021/4/25,38
埼玉県,11,2021/4/25,211
千葉県,12,2021/4/25,146
東京都,13,2021/4/25,633
神奈川県,14,2021/4/25,221
新潟県,15,2021/4/25,32
富山県,16,2021/4/25,10
石川県,17,2021/4/25,20
福井県,18,2021/4/25,6
山梨県,19,2021/4/25,7
長野県,20,2021/4/25,20
岐阜県,21,2021/4/25,40
静岡県,22,2021/4/25,25
愛知県,23,2021/4/25,225
三重県,24,2021/4/25,36
滋賀県,25,2021/4/25,22
京都府,26,2021/4/25,149
大阪府,27,2021/4/25,1050
兵庫県,28,2021/4/25,473
奈良県,29,2021/4/25,90
和歌山県,30,2021/4/25,23
鳥取県,31,2021/4/25,3
島根県,32,2021/4/25,3
岡山県,33,2021/4/25,65
広島県,34,2021/4/25,34
山口県,35,2021/4/25,22
徳島県,36,2021/4/25,44
香川県,37,2021/4/25,8
愛媛県,38,2021/4/25,28
高知県,39,2021/4/25,7
福岡県,40,2021/4/25,334
佐賀県,41,2021/4/25,24
長崎県,42,2021/4/25,24
熊本県,43,2021/4/25,59
大分県,44,2021/4/25,63
宮崎県,45,2021/4/25,16
鹿児島県,46,2021/4/25,14
沖縄県,47,2021/4/25,66
北海道,1,2021/4/26,139
青森県,2,2021/4/26,7
岩手県,3,2021/4/26,3
宮城県,4,2021/4/26,13
秋田県,5,2021/4/26,3
山形県,6,2021/4/26,19
福島県,7,2021/4/26,18
茨城県,8,2021/4/26,35
栃木県,9,2021/4/26,15
群馬県,10,2021/4/26,30
埼玉県,11,2021/4/26,109
千葉県,12,2021/4/26,90
東京都,13,2021/4/26,425
神奈川県,14,2021/4/26,160
新潟県,15,2021/4/26,15
富山県,16,2021/4/26,9
石川県,17,2021/4/26,15
福井県,18,2021/4/26,9
山梨県,19,2021/4/26,10
長野県,20,2021/4/26,6
岐阜県,21,2021/4/26,31
静岡県,22,2021/4/26,8
愛知県,23,2021/4/26,161
三重県,24,2021/4/26,32
滋賀県,25,2021/4/26,32
京都府,26,2021/4/26,119
大阪府,27,2021/4/26,924
兵庫県,28,2021/4/26,310
奈良県,29,2021/4/26,56
和歌山県,30,2021/4/26,16
鳥取県,31,2021/4/26,5
島根県,32,2021/4/26,3
岡山県,33,2021/4/26,38
広島県,34,2021/4/26,32
山口県,35,2021/4/26,6
徳島県,36,2021/4/26,29
香川県,37,2021/4/26,11
愛媛県,38,2021/4/26,21
高知県,39,2021/4/26,7
福岡県,40,2021/4/26,154
佐賀県,41,2021/4/26,11
長崎県,42,2021/4/26,20
熊本県,43,2021/4/26,52
大分県,44,2021/4/26,33
宮崎県,45,2021/4/26,5
鹿児島県,46,2021/4/26,13
沖縄県,47,2021/4/26,44
北海道,1,2021/4/27,121
青森県,2,2021/4/27,14
岩手県,3,2021/4/27,7
宮城県,4,2021/4/27,36
秋田県,5,2021/4/27,8
山形県,6,2021/4/27,7
福島県,7,2021/4/27,21
茨城県,8,2021/4/27,48
栃木県,9,2021/4/27,39
群馬県,10,2021/4/27,49
埼玉県,11,2021/4/27,183
千葉県,12,2021/4/27,129
東京都,13,2021/4/27,830
神奈川県,14,2021/4/27,212
新潟県,15,2021/4/27,25
富山県,16,2021/4/27,16
石川県,17,2021/4/27,18
福井県,18,2021/4/27,5
山梨県,19,2021/4/27,21
長野県,20,2021/4/27,21
岐阜県,21,2021/4/27,53
静岡県,22,2021/4/27,31
愛知県,23,2021/4/27,281
三重県,24,2021/4/27,44
滋賀県,25,2021/4/27,44
京都府,26,2021/4/27,112
大阪府,27,2021/4/27,1230
兵庫県,28,2021/4/27,505
奈良県,29,2021/4/27,74
和歌山県,30,2021/4/27,27
鳥取県,31,2021/4/27,1
島根県,32,2021/4/27,3
岡山県,33,2021/4/27,47
広島県,34,2021/4/27,46
山口県,35,2021/4/27,40
徳島県,36,2021/4/27,15
香川県,37,2021/4/27,16
愛媛県,38,2021/4/27,28
高知県,39,2021/4/27,14
福岡県,40,2021/4/27,277
佐賀県,41,2021/4/27,15
長崎県,42,2021/4/27,43
熊本県,43,2021/4/27,46
大分県,44,2021/4/27,51
宮崎県,45,2021/4/27,10
鹿児島県,46,2021/4/27,11
沖縄県,47,2021/4/27,86
北海道,1,2021/4/28,219
青森県,2,2021/4/28,28
岩手県,3,2021/4/28,9
宮城県,4,2021/4/28,42
秋田県,5,2021/4/28,5
山形県,6,2021/4/28,20
福島県,7,2021/4/28,43
茨城県,8,2021/4/28,70
栃木県,9,2021/4/28,29
群馬県,10,2021/4/28,64
埼玉県,11,2021/4/28,224
千葉県,12,2021/4/28,144
東京都,13,2021/4/28,927
神奈川県,14,2021/4/28,257
新潟県,15,2021/4/28,25
富山県,16,2021/4/28,12
石川県,17,2021/4/28,29
福井県,18,2021/4/28,6
山梨県,19,2021/4/28,18
長野県,20,2021/4/28,42
岐阜県,21,2021/4/28,56
静岡県,22,2021/4/28,24
愛知県,23,2021/4/28,323
三重県,24,2021/4/28,60
滋賀県,25,2021/4/28,45
京都府,26,2021/4/28,140
大阪府,27,2021/4/28,1260
兵庫県,28,2021/4/28,600
奈良県,29,2021/4/28,105
和歌山県,30,2021/4/28,26
鳥取県,31,2021/4/28,3
島根県,32,2021/4/28,5
岡山県,33,2021/4/28,87
広島県,34,2021/4/28,62
山口県,35,2021/4/28,26
徳島県,36,2021/4/28,21
香川県,37,2021/4/28,23
愛媛県,38,2021/4/28,38
高知県,39,2021/4/28,7
福岡県,40,2021/4/28,440
佐賀県,41,2021/4/28,19
長崎県,42,2021/4/28,20
熊本県,43,2021/4/28,55
大分県,44,2021/4/28,34
宮崎県,45,2021/4/28,21
鹿児島県,46,2021/4/28,14
沖縄県,47,2021/4/28,63
北海道,1,2021/4/29,234
青森県,2,2021/4/29,22
岩手県,3,2021/4/29,34
宮城県,4,2021/4/29,21
秋田県,5,2021/4/29,17
山形県,6,2021/4/29,17
福島県,7,2021/4/29,44
茨城県,8,2021/4/29,58
栃木県,9,2021/4/29,31
群馬県,10,2021/4/29,70
埼玉県,11,2021/4/29,256
千葉県,12,2021/4/29,152
東京都,13,2021/4/29,1028
神奈川県,14,2021/4/29,255
新潟県,15,2021/4/29,31
富山県,16,2021/4/29,13
石川県,17,2021/4/29,39
福井県,18,2021/4/29,4
山梨県,19,2021/4/29,6
長野県,20,2021/4/29,21
岐阜県,21,2021/4/29,72
静岡県,22,2021/4/29,55
愛知県,23,2021/4/29,430
三重県,24,2021/4/29,51
滋賀県,25,2021/4/29,41
京都府,26,2021/4/29,136
大阪府,27,2021/4/29,1172
兵庫県,28,2021/4/29,534
奈良県,29,2021/4/29,86
和歌山県,30,2021/4/29,36
鳥取県,31,2021/4/29,4
島根県,32,2021/4/29,4
岡山県,33,2021/4/29,99
広島県,34,2021/4/29,72
山口県,35,2021/4/29,33
徳島県,36,2021/4/29,46
香川県,37,2021/4/29,29
愛媛県,38,2021/4/29,33
高知県,39,2021/4/29,9
福岡県,40,2021/4/29,337
佐賀県,41,2021/4/29,15
長崎県,42,2021/4/29,27
熊本県,43,2021/4/29,56
大分県,44,2021/4/29,41
宮崎県,45,2021/4/29,21
鹿児島県,46,2021/4/29,28
沖縄県,47,2021/4/29,76
北海道,1,2021/4/3,66
青森県,2,2021/4/3,12
岩手県,3,2021/4/3,14
宮城県,4,2021/4/3,136
秋田県,5,2021/4/3,13
山形県,6,2021/4/3,17
福島県,7,2021/4/3,28
茨城県,8,2021/4/3,31
栃木県,9,2021/4/3,41
群馬県,10,2021/4/3,16
埼玉県,11,2021/4/3,149
千葉県,12,2021/4/3,90
東京都,13,2021/4/3,446
神奈川県,14,2021/4/3,129
新潟県,15,2021/4/3,17
富山県,16,2021/4/3,6
石川県,17,2021/4/3,11
福井県,18,2021/4/3,13
山梨県,19,2021/4/3,5
長野県,20,2021/4/3,46
岐阜県,21,2021/4/3,16
静岡県,22,2021/4/3,39
愛知県,23,2021/4/3,118
三重県,24,2021/4/3,22
滋賀県,25,2021/4/3,10
京都府,26,2021/4/3,53
大阪府,27,2021/4/3,666
兵庫県,28,2021/4/3,206
奈良県,29,2021/4/3,40
和歌山県,30,2021/4/3,17
鳥取県,31,2021/4/3,2
島根県,32,2021/4/3,0
岡山県,33,2021/4/3,20
広島県,34,2021/4/3,8
山口県,35,2021/4/3,8
徳島県,36,2021/4/3,10
香川県,37,2021/4/3,16
愛媛県,38,2021/4/3,34
高知県,39,2021/4/3,2
福岡県,40,2021/4/3,39
佐賀県,41,2021/4/3,8
長崎県,42,2021/4/3,2
熊本県,43,2021/4/3,3
大分県,44,2021/4/3,5
宮崎県,45,2021/4/3,0
鹿児島県,46,2021/4/3,8
沖縄県,47,2021/4/3,117
北海道,1,2021/4/30,187
青森県,2,2021/4/30,23
岩手県,3,2021/4/30,11
宮城県,4,2021/4/30,29
秋田県,5,2021/4/30,8
山形県,6,2021/4/30,9
福島県,7,2021/4/30,49
茨城県,8,2021/4/30,45
栃木県,9,2021/4/30,10
群馬県,10,2021/4/30,77
埼玉県,11,2021/4/30,146
千葉県,12,2021/4/30,192
東京都,13,2021/4/30,698
神奈川県,14,2021/4/30,240
新潟県,15,2021/4/30,13
富山県,16,2021/4/30,15
石川県,17,2021/4/30,0
福井県,18,2021/4/30,2
山梨県,19,2021/4/30,19
長野県,20,2021/4/30,29
岐阜県,21,2021/4/30,29
静岡県,22,2021/4/30,25
愛知県,23,2021/4/30,290
三重県,24,2021/4/30,52
滋賀県,25,2021/4/30,41
京都府,26,2021/4/30,126
大阪府,27,2021/4/30,1043
兵庫県,28,2021/4/30,333
奈良県,29,2021/4/30,79
和歌山県,30,2021/4/30,20
鳥取県,31,2021/4/30,1
島根県,32,2021/4/30,0
岡山県,33,2021/4/30,74
広島県,34,2021/4/30,102
山口県,35,2021/4/30,11
徳島県,36,2021/4/30,25
香川県,37,2021/4/30,26
愛媛県,38,2021/4/30,18
高知県,39,2021/4/30,14
福岡県,40,2021/4/30,305
佐賀県,41,2021/4/30,20
長崎県,42,2021/4/30,20
熊本県,43,2021/4/30,40
大分県,44,2021/4/30,55
宮崎県,45,2021/4/30,15
鹿児島県,46,2021/4/30,33
沖縄県,47,2021/4/30,59
北海道,1,2021/4/4,53
青森県,2,2021/4/4,10
岩手県,3,2021/4/4,17
宮城県,4,2021/4/4,80
秋田県,5,2021/4/4,0
山形県,6,2021/4/4,21
福島県,7,2021/4/4,21
茨城県,8,2021/4/4,45
栃木県,9,2021/4/4,24
群馬県,10,2021/4/4,30
埼玉県,11,2021/4/4,135
千葉県,12,2021/4/4,124
東京都,13,2021/4/4,354
神奈川県,14,2021/4/4,142
新潟県,15,2021/4/4,23
富山県,16,2021/4/4,3
石川県,17,2021/4/4,11
福井県,18,2021/4/4,6
山梨県,19,2021/4/4,0
長野県,20,2021/4/4,33
岐阜県,21,2021/4/4,12
静岡県,22,2021/4/4,22
愛知県,23,2021/4/4,116
三重県,24,2021/4/4,18
滋賀県,25,2021/4/4,13
京都府,26,2021/4/4,63
大阪府,27,2021/4/4,593
兵庫県,28,2021/4/4,211
奈良県,29,2021/4/4,40
和歌山県,30,2021/4/4,14
鳥取県,31,2021/4/4,0
島根県,32,2021/4/4,0
岡山県,33,2021/4/4,14
広島県,34,2021/4/4,11
山口県,35,2021/4/4,3
徳島県,36,2021/4/4,14
香川県,37,2021/4/4,13
愛媛県,38,2021/4/4,29
高知県,39,2021/4/4,2
福岡県,40,2021/4/4,27
佐賀県,41,2021/4/4,5
長崎県,42,2021/4/4,0
熊本県,43,2021/4/4,0
大分県,44,2021/4/4,2
宮崎県,45,2021/4/4,1
鹿児島県,46,2021/4/4,8
沖縄県,47,2021/4/4,96
北海道,1,2021/4/5,71
青森県,2,2021/4/5,6
岩手県,3,2021/4/5,1
宮城県,4,2021/4/5,55
秋田県,5,2021/4/5,0
山形県,6,2021/4/5,19
福島県,7,2021/4/5,29
茨城県,8,2021/4/5,16
栃木県,9,2021/4/5,21
群馬県,10,2021/4/5,7
埼玉県,11,2021/4/5,86
千葉県,12,2021/4/5,88
東京都,13,2021/4/5,248
神奈川県,14,2021/4/5,68
新潟県,15,2021/4/5,10
富山県,16,2021/4/5,10
石川県,17,2021/4/5,5
福井県,18,2021/4/5,3
山梨県,19,2021/4/5,3
長野県,20,2021/4/5,23
岐阜県,21,2021/4/5,11
静岡県,22,2021/4/5,9
愛知県,23,2021/4/5,45
三重県,24,2021/4/5,10
滋賀県,25,2021/4/5,10
京都府,26,2021/4/5,32
大阪府,27,2021/4/5,341
兵庫県,28,2021/4/5,87
奈良県,29,2021/4/5,66
和歌山県,30,2021/4/5,14
鳥取県,31,2021/4/5,2
島根県,32,2021/4/5,0
岡山県,33,2021/4/5,7
広島県,34,2021/4/5,9
山口県,35,2021/4/5,1
徳島県,36,2021/4/5,7
香川県,37,2021/4/5,13
愛媛県,38,2021/4/5,32
高知県,39,2021/4/5,8
福岡県,40,2021/4/5,14
佐賀県,41,2021/4/5,5
長崎県,42,2021/4/5,0
熊本県,43,2021/4/5,1
大分県,44,2021/4/5,1
宮崎県,45,2021/4/5,1
鹿児島県,46,2021/4/5,8
沖縄県,47,2021/4/5,50
北海道,1,2021/4/6,63
青森県,2,2021/4/6,22
岩手県,3,2021/4/6,8
宮城県,4,2021/4/6,103
秋田県,5,2021/4/6,2
山形県,6,2021/4/6,25
福島県,7,2021/4/6,21
茨城県,8,2021/4/6,16
栃木県,9,2021/4/6,24
群馬県,10,2021/4/6,13
埼玉県,11,2021/4/6,116
千葉県,12,2021/4/6,62
東京都,13,2021/4/6,397
神奈川県,14,2021/4/6,100
新潟県,15,2021/4/6,20
富山県,16,2021/4/6,4
石川県,17,2021/4/6,16
福井県,18,2021/4/6,7
山梨県,19,2021/4/6,4
長野県,20,2021/4/6,25
岐阜県,21,2021/4/6,18
静岡県,22,2021/4/6,12
愛知県,23,2021/4/6,112
三重県,24,2021/4/6,10
滋賀県,25,2021/4/6,12
京都府,26,2021/4/6,55
大阪府,27,2021/4/6,732
兵庫県,28,2021/4/6,276
奈良県,29,2021/4/6,76
和歌山県,30,2021/4/6,20
鳥取県,31,2021/4/6,2
島根県,32,2021/4/6,0
岡山県,33,2021/4/6,19
広島県,34,2021/4/6,3
山口県,35,2021/4/6,1
徳島県,36,2021/4/6,12
香川県,37,2021/4/6,21
愛媛県,38,2021/4/6,43
高知県,39,2021/4/6,6
福岡県,40,2021/4/6,51
佐賀県,41,2021/4/6,9
長崎県,42,2021/4/6,1
熊本県,43,2021/4/6,5
大分県,44,2021/4/6,3
宮崎県,45,2021/4/6,0
鹿児島県,46,2021/4/6,7
沖縄県,47,2021/4/6,98
北海道,1,2021/4/7,72
青森県,2,2021/4/7,11
岩手県,3,2021/4/7,9
宮城県,4,2021/4/7,121
秋田県,5,2021/4/7,8
山形県,6,2021/4/7,29
福島県,7,2021/4/7,45
茨城県,8,2021/4/7,46
栃木県,9,2021/4/7,24
群馬県,10,2021/4/7,25
埼玉県,11,2021/4/7,158
千葉県,12,2021/4/7,76
東京都,13,2021/4/7,554
神奈川県,14,2021/4/7,118
新潟県,15,2021/4/7,34
富山県,16,2021/4/7,29
石川県,17,2021/4/7,14
福井県,18,2021/4/7,2
山梨県,19,2021/4/7,5
長野県,20,2021/4/7,48
岐阜県,21,2021/4/7,19
静岡県,22,2021/4/7,21
愛知県,23,2021/4/7,188
三重県,24,2021/4/7,33
滋賀県,25,2021/4/7,24
京都府,26,2021/4/7,93
大阪府,27,2021/4/7,879
兵庫県,28,2021/4/7,328
奈良県,29,2021/4/7,81
和歌山県,30,2021/4/7,38
鳥取県,31,2021/4/7,2
島根県,32,2021/4/7,1
岡山県,33,2021/4/7,23
広島県,34,2021/4/7,7
山口県,35,2021/4/7,3
徳島県,36,2021/4/7,19
香川県,37,2021/4/7,12
愛媛県,38,2021/4/7,34
高知県,39,2021/4/7,0
福岡県,40,2021/4/7,42
佐賀県,41,2021/4/7,7
長崎県,42,2021/4/7,0
熊本県,43,2021/4/7,4
大分県,44,2021/4/7,2
宮崎県,45,2021/4/7,0
鹿児島県,46,2021/4/7,16
沖縄県,47,2021/4/7,155
北海道,1,2021/4/8,79
青森県,2,2021/4/8,12
岩手県,3,2021/4/8,10
宮城県,4,2021/4/8,87
秋田県,5,2021/4/8,8
山形県,6,2021/4/8,23
福島県,7,2021/4/8,22
茨城県,8,2021/4/8,39
栃木県,9,2021/4/8,25
群馬県,10,2021/4/8,35
埼玉県,11,2021/4/8,154
千葉県,12,2021/4/8,94
東京都,13,2021/4/8,543
神奈川県,14,2021/4/8,175
新潟県,15,2021/4/8,33
富山県,16,2021/4/8,7
石川県,17,2021/4/8,5
福井県,18,2021/4/8,11
山梨県,19,2021/4/8,11
長野県,20,2021/4/8,39
岐阜県,21,2021/4/8,18
静岡県,22,2021/4/8,30
愛知県,23,2021/4/8,144
三重県,24,2021/4/8,28
滋賀県,25,2021/4/8,31
京都府,26,2021/4/8,83
大阪府,27,2021/4/8,957
兵庫県,28,2021/4/8,311
奈良県,29,2021/4/8,87
和歌山県,30,2021/4/8,32
鳥取県,31,2021/4/8,4
島根県,32,2021/4/8,2
岡山県,33,2021/4/8,26
広島県,34,2021/4/8,10
山口県,35,2021/4/8,5
徳島県,36,2021/4/8,15
香川県,37,2021/4/8,8
愛媛県,38,2021/4/8,32
高知県,39,2021/4/8,8
福岡県,40,2021/4/8,48
佐賀県,41,2021/4/8,4
長崎県,42,2021/4/8,2
熊本県,43,2021/4/8,0
大分県,44,2021/4/8,5
宮崎県,45,2021/4/8,2
鹿児島県,46,2021/4/8,11
沖縄県,47,2021/4/8,140
北海道,1,2021/4/9,83
青森県,2,2021/4/9,13
岩手県,3,2021/4/9,5
宮城県,4,2021/4/9,121
秋田県,5,2021/4/9,1
山形県,6,2021/4/9,24
福島県,7,2021/4/9,53
茨城県,8,2021/4/9,38
栃木県,9,2021/4/9,41
群馬県,10,2021/4/9,17
埼玉県,11,2021/4/9,131
千葉県,12,2021/4/9,102
東京都,13,2021/4/9,537
神奈川県,14,2021/4/9,168
新潟県,15,2021/4/9,28
富山県,16,2021/4/9,16
石川県,17,2021/4/9,22
福井県,18,2021/4/9,8
山梨県,19,2021/4/9,7
長野県,20,2021/4/9,48
